Datetime,Action,Buy_Price,Sell_Price,Profit/Loss
2025-10-27 19:00:00+07:00,SELL,,4037.89990234375,
2025-10-27 20:00:00+07:00,CLOSE,4057.89990234375,4037.89990234375,-20.0
2025-10-27 20:00:00+07:00,SELL,,4060.300048828125,
2025-10-27 21:00:00+07:00,CLOSE,4030.300048828125,4060.300048828125,30.0
2025-10-27 21:00:00+07:00,SELL,,4035.699951171875,
2025-10-27 22:00:00+07:00,CLOSE,4005.699951171875,4035.699951171875,30.0
2025-10-27 22:00:00+07:00,SELL,,4002.10009765625,
2025-10-27 23:00:00+07:00,CLOSE,4014.300048828125,4002.10009765625,-12.199951171875
2025-10-27 23:00:00+07:00,SELL,,4004.800048828125,
2025-10-28 00:00:00+07:00,CLOSE,4021.699951171875,4004.800048828125,-16.89990234375
2025-10-28 00:00:00+07:00,SELL,,4014.5,
2025-10-28 01:00:00+07:00,CLOSE,4014.10009765625,4014.5,0.39990234375
2025-10-28 01:00:00+07:00,SELL,,4021.800048828125,
2025-10-28 02:00:00+07:00,CLOSE,4006.0,4021.800048828125,15.800048828125
2025-10-28 02:00:00+07:00,SELL,,4014.199951171875,
2025-10-28 03:00:00+07:00,CLOSE,3997.0,4014.199951171875,17.199951171875
2025-10-28 03:00:00+07:00,SELL,,4005.800048828125,
2025-10-28 05:00:00+07:00,CLOSE,4004.5,4005.800048828125,1.300048828125
2025-10-28 05:00:00+07:00,SELL,,3999.89990234375,
2025-10-28 06:00:00+07:00,CLOSE,4012.5,3999.89990234375,-12.60009765625
2025-10-28 06:00:00+07:00,SELL,,4004.199951171875,
2025-10-28 07:00:00+07:00,CLOSE,4024.199951171875,4004.199951171875,-20.0
2025-10-28 07:00:00+07:00,SELL,,4012.800048828125,
2025-10-28 08:00:00+07:00,CLOSE,4032.800048828125,4012.800048828125,-20.0
2025-10-28 08:00:00+07:00,SELL,,4021.800048828125,
2025-10-28 09:00:00+07:00,CLOSE,3998.60009765625,4021.800048828125,23.199951171875
2025-10-28 09:00:00+07:00,SELL,,4024.39990234375,
2025-10-28 10:00:00+07:00,CLOSE,4006.60009765625,4024.39990234375,17.7998046875
2025-10-28 10:00:00+07:00,SELL,,3998.300048828125,
2025-10-28 11:00:00+07:00,CLOSE,3988.0,3998.300048828125,10.300048828125
2025-10-28 11:00:00+07:00,SELL,,4007.0,
2025-10-28 12:00:00+07:00,CLOSE,3977.0,4007.0,30.0
2025-10-28 12:00:00+07:00,SELL,,3988.300048828125,
2025-10-28 13:00:00+07:00,CLOSE,3958.300048828125,3988.300048828125,30.0
2025-10-28 13:00:00+07:00,SELL,,3980.5,
2025-10-28 14:00:00+07:00,CLOSE,3950.5,3980.5,30.0
2025-10-28 14:00:00+07:00,SELL,,3958.199951171875,
2025-10-28 15:00:00+07:00,CLOSE,3928.199951171875,3958.199951171875,30.0
2025-10-28 15:00:00+07:00,SELL,,3947.60009765625,
2025-10-28 16:00:00+07:00,CLOSE,3917.60009765625,3947.60009765625,30.0
2025-10-28 16:00:00+07:00,SELL,,3911.699951171875,
2025-10-28 17:00:00+07:00,CLOSE,3931.699951171875,3911.699951171875,-20.0
2025-10-28 17:00:00+07:00,SELL,,3918.60009765625,
2025-10-28 18:00:00+07:00,CLOSE,3938.60009765625,3918.60009765625,-20.0
2025-10-28 18:00:00+07:00,SELL,,3941.0,
2025-10-28 19:00:00+07:00,CLOSE,3927.0,3941.0,14.0
2025-10-28 19:00:00+07:00,SELL,,3937.0,
2025-10-28 20:00:00+07:00,CLOSE,3953.5,3937.0,-16.5
2025-10-28 20:00:00+07:00,SELL,,3927.199951171875,
2025-10-28 21:00:00+07:00,CLOSE,3947.199951171875,3927.199951171875,-20.0
2025-10-28 21:00:00+07:00,SELL,,3953.89990234375,
2025-10-28 22:00:00+07:00,CLOSE,3973.89990234375,3953.89990234375,-20.0
2025-10-28 22:00:00+07:00,SELL,,3964.5,
2025-10-28 23:00:00+07:00,CLOSE,3973.5,3964.5,-9.0
2025-10-28 23:00:00+07:00,SELL,,3978.699951171875,
2025-10-29 00:00:00+07:00,CLOSE,3976.60009765625,3978.699951171875,2.099853515625
2025-10-29 00:00:00+07:00,SELL,,3973.39990234375,
2025-10-29 01:00:00+07:00,CLOSE,3971.60009765625,3973.39990234375,1.7998046875
2025-10-29 01:00:00+07:00,SELL,,3976.5,
2025-10-29 02:00:00+07:00,CLOSE,3975.800048828125,3976.5,0.699951171875
2025-10-29 02:00:00+07:00,SELL,,3971.5,
2025-10-29 03:00:00+07:00,CLOSE,3968.10009765625,3971.5,3.39990234375
2025-10-29 03:00:00+07:00,SELL,,3975.39990234375,
2025-10-29 05:00:00+07:00,CLOSE,3945.39990234375,3975.39990234375,30.0
2025-10-29 05:00:00+07:00,SELL,,3967.199951171875,
2025-10-29 06:00:00+07:00,CLOSE,3979.0,3967.199951171875,-11.800048828125
2025-10-29 06:00:00+07:00,SELL,,3949.10009765625,
2025-10-29 07:00:00+07:00,CLOSE,3969.10009765625,3949.10009765625,-20.0
2025-10-29 07:00:00+07:00,SELL,,3978.60009765625,
2025-10-29 08:00:00+07:00,CLOSE,3987.300048828125,3978.60009765625,-8.699951171875
2025-10-29 08:00:00+07:00,SELL,,3988.89990234375,
2025-10-29 09:00:00+07:00,CLOSE,3958.89990234375,3988.89990234375,30.0
2025-10-29 09:00:00+07:00,SELL,,3987.199951171875,
2025-10-29 10:00:00+07:00,CLOSE,3977.300048828125,3987.199951171875,9.89990234375
2025-10-29 10:00:00+07:00,SELL,,3974.60009765625,
2025-10-29 11:00:00+07:00,CLOSE,3965.800048828125,3974.60009765625,8.800048828125
2025-10-29 11:00:00+07:00,SELL,,3977.199951171875,
2025-10-29 12:00:00+07:00,CLOSE,3976.0,3977.199951171875,1.199951171875
2025-10-29 12:00:00+07:00,SELL,,3965.60009765625,
2025-10-29 13:00:00+07:00,CLOSE,3985.60009765625,3965.60009765625,-20.0
2025-10-29 13:00:00+07:00,SELL,,3976.300048828125,
2025-10-29 14:00:00+07:00,CLOSE,3996.300048828125,3976.300048828125,-20.0
2025-10-29 14:00:00+07:00,SELL,,3992.0,
2025-10-29 15:00:00+07:00,CLOSE,4012.0,3992.0,-20.0
2025-10-29 15:00:00+07:00,SELL,,4014.800048828125,
2025-10-29 16:00:00+07:00,CLOSE,4034.800048828125,4014.800048828125,-20.0
2025-10-29 16:00:00+07:00,SELL,,4029.5,
2025-10-29 17:00:00+07:00,CLOSE,4037.199951171875,4029.5,-7.699951171875
2025-10-29 17:00:00+07:00,SELL,,4037.39990234375,
2025-10-29 18:00:00+07:00,CLOSE,4030.199951171875,4037.39990234375,7.199951171875
2025-10-29 18:00:00+07:00,SELL,,4037.10009765625,
2025-10-29 19:00:00+07:00,CLOSE,4038.800048828125,4037.10009765625,-1.699951171875
2025-10-29 19:00:00+07:00,SELL,,4031.0,
2025-10-29 20:00:00+07:00,CLOSE,4026.89990234375,4031.0,4.10009765625
2025-10-29 20:00:00+07:00,SELL,,4038.800048828125,
2025-10-29 21:00:00+07:00,CLOSE,4021.89990234375,4038.800048828125,16.900146484375
2025-10-29 21:00:00+07:00,SELL,,4026.800048828125,
2025-10-29 22:00:00+07:00,CLOSE,4007.5,4026.800048828125,19.300048828125
2025-10-29 22:00:00+07:00,SELL,,4021.800048828125,
2025-10-29 23:00:00+07:00,CLOSE,4007.699951171875,4021.800048828125,14.10009765625
2025-10-29 23:00:00+07:00,SELL,,4007.800048828125,
2025-10-30 00:00:00+07:00,CLOSE,4009.0,4007.800048828125,-1.199951171875
2025-10-30 00:00:00+07:00,SELL,,4007.300048828125,
2025-10-30 01:00:00+07:00,CLOSE,3977.300048828125,4007.300048828125,30.0
2025-10-30 01:00:00+07:00,SELL,,4008.60009765625,
2025-10-30 02:00:00+07:00,CLOSE,3978.60009765625,4008.60009765625,30.0
2025-10-30 02:00:00+07:00,SELL,,3983.0,
2025-10-30 03:00:00+07:00,CLOSE,3953.0,3983.0,30.0
2025-10-30 03:00:00+07:00,SELL,,3958.699951171875,
2025-10-30 05:00:00+07:00,CLOSE,3928.699951171875,3958.699951171875,30.0
2025-10-30 05:00:00+07:00,SELL,,3942.800048828125,
2025-10-30 06:00:00+07:00,CLOSE,3962.800048828125,3942.800048828125,-20.0
2025-10-30 06:00:00+07:00,SELL,,3952.89990234375,
2025-10-30 07:00:00+07:00,CLOSE,3972.89990234375,3952.89990234375,-20.0
2025-10-30 07:00:00+07:00,SELL,,3964.10009765625,
2025-10-30 08:00:00+07:00,CLOSE,3960.39990234375,3964.10009765625,3.7001953125
2025-10-30 08:00:00+07:00,SELL,,3961.5,
2025-10-30 09:00:00+07:00,CLOSE,3934.5,3961.5,27.0
2025-10-30 09:00:00+07:00,SELL,,3960.0,
2025-10-30 10:00:00+07:00,CLOSE,3930.0,3960.0,30.0
2025-10-30 10:00:00+07:00,SELL,,3934.89990234375,
2025-10-30 11:00:00+07:00,CLOSE,3954.89990234375,3934.89990234375,-20.0
2025-10-30 11:00:00+07:00,BUY,3949.5,,
2025-10-30 12:00:00+07:00,CLOSE,3949.5,3979.5,30.0
2025-10-30 12:00:00+07:00,SELL,,3985.5,
2025-10-30 13:00:00+07:00,CLOSE,3989.300048828125,3985.5,-3.800048828125
2025-10-30 13:00:00+07:00,SELL,,3975.800048828125,
2025-10-30 14:00:00+07:00,CLOSE,3972.800048828125,3975.800048828125,3.0
2025-10-30 14:00:00+07:00,SELL,,3989.10009765625,
2025-10-30 15:00:00+07:00,CLOSE,3988.5,3989.10009765625,0.60009765625
2025-10-30 15:00:00+07:00,SELL,,3973.0,
2025-10-30 16:00:00+07:00,CLOSE,3993.0,3973.0,-20.0
2025-10-30 16:00:00+07:00,SELL,,3988.199951171875,
2025-10-30 17:00:00+07:00,CLOSE,4008.199951171875,3988.199951171875,-20.0
2025-10-30 17:00:00+07:00,SELL,,4010.699951171875,
2025-10-30 18:00:00+07:00,CLOSE,3980.699951171875,4010.699951171875,30.0
2025-10-30 18:00:00+07:00,SELL,,3996.10009765625,
2025-10-30 19:00:00+07:00,CLOSE,3972.60009765625,3996.10009765625,23.5
2025-10-30 19:00:00+07:00,SELL,,3985.800048828125,
2025-10-30 20:00:00+07:00,CLOSE,4005.800048828125,3985.800048828125,-20.0
2025-10-30 20:00:00+07:00,BUY,3972.199951171875,,
2025-10-30 21:00:00+07:00,CLOSE,3972.199951171875,4002.199951171875,30.0
2025-10-30 21:00:00+07:00,SELL,,4007.60009765625,
2025-10-30 22:00:00+07:00,CLOSE,4015.300048828125,4007.60009765625,-7.699951171875
2025-10-30 22:00:00+07:00,SELL,,4009.199951171875,
2025-10-30 23:00:00+07:00,CLOSE,4014.5,4009.199951171875,-5.300048828125
2025-10-30 23:00:00+07:00,SELL,,4015.300048828125,
2025-10-31 00:00:00+07:00,CLOSE,4017.5,4015.300048828125,-2.199951171875
2025-10-31 00:00:00+07:00,SELL,,4014.699951171875,
2025-10-31 01:00:00+07:00,CLOSE,4028.199951171875,4014.699951171875,-13.5
2025-10-31 01:00:00+07:00,SELL,,4017.5,
2025-10-31 02:00:00+07:00,CLOSE,4037.5,4017.5,-20.0
2025-10-31 02:00:00+07:00,SELL,,4028.300048828125,
2025-10-31 03:00:00+07:00,CLOSE,4038.300048828125,4028.300048828125,-10.0
2025-10-31 03:00:00+07:00,SELL,,4035.199951171875,
2025-10-31 05:00:00+07:00,CLOSE,4055.199951171875,4035.199951171875,-20.0
2025-10-31 05:00:00+07:00,SELL,,4038.199951171875,
2025-10-31 06:00:00+07:00,CLOSE,4048.60009765625,4038.199951171875,-10.400146484375
2025-10-31 06:00:00+07:00,SELL,,4051.5,
2025-10-31 07:00:00+07:00,CLOSE,4036.89990234375,4051.5,14.60009765625
2025-10-31 07:00:00+07:00,SELL,,4048.699951171875,
2025-10-31 08:00:00+07:00,CLOSE,4032.0,4048.699951171875,16.699951171875
2025-10-31 08:00:00+07:00,SELL,,4037.10009765625,
2025-10-31 09:00:00+07:00,CLOSE,4023.89990234375,4037.10009765625,13.2001953125
2025-10-31 09:00:00+07:00,SELL,,4031.699951171875,
2025-10-31 10:00:00+07:00,CLOSE,4009.0,4031.699951171875,22.699951171875
2025-10-31 10:00:00+07:00,SELL,,4023.60009765625,
2025-10-31 11:00:00+07:00,CLOSE,4018.39990234375,4023.60009765625,5.2001953125
2025-10-31 11:00:00+07:00,SELL,,4009.5,
2025-10-31 12:00:00+07:00,CLOSE,4016.60009765625,4009.5,-7.10009765625
2025-10-31 12:00:00+07:00,SELL,,4018.0,
2025-10-31 13:00:00+07:00,CLOSE,4024.89990234375,4018.0,-6.89990234375
2025-10-31 13:00:00+07:00,SELL,,4016.89990234375,
2025-10-31 14:00:00+07:00,CLOSE,4032.60009765625,4016.89990234375,-15.7001953125
2025-10-31 14:00:00+07:00,SELL,,4024.699951171875,
2025-10-31 15:00:00+07:00,CLOSE,4021.89990234375,4024.699951171875,2.800048828125
2025-10-31 15:00:00+07:00,SELL,,4032.39990234375,
2025-10-31 16:00:00+07:00,CLOSE,4019.800048828125,4032.39990234375,12.599853515625
2025-10-31 16:00:00+07:00,SELL,,4021.60009765625,
2025-10-31 17:00:00+07:00,CLOSE,4018.800048828125,4021.60009765625,2.800048828125
2025-10-31 17:00:00+07:00,SELL,,4020.10009765625,
2025-10-31 18:00:00+07:00,CLOSE,4022.300048828125,4020.10009765625,-2.199951171875
2025-10-31 18:00:00+07:00,SELL,,4018.699951171875,
2025-10-31 19:00:00+07:00,CLOSE,4038.699951171875,4018.699951171875,-20.0
2025-10-31 19:00:00+07:00,SELL,,4022.39990234375,
2025-10-31 20:00:00+07:00,CLOSE,4042.39990234375,4022.39990234375,-20.0
2025-10-31 20:00:00+07:00,SELL,,4035.39990234375,
2025-10-31 21:00:00+07:00,CLOSE,4033.0,4035.39990234375,2.39990234375
2025-10-31 21:00:00+07:00,SELL,,4028.300048828125,
2025-10-31 22:00:00+07:00,CLOSE,4025.0,4028.300048828125,3.300048828125
2025-10-31 22:00:00+07:00,SELL,,4032.800048828125,
2025-10-31 23:00:00+07:00,CLOSE,4002.800048828125,4032.800048828125,30.0
2025-10-31 23:00:00+07:00,SELL,,4024.800048828125,
2025-11-01 00:00:00+07:00,CLOSE,3994.800048828125,4024.800048828125,30.0
2025-11-01 00:00:00+07:00,SELL,,3992.199951171875,
2025-11-01 01:00:00+07:00,CLOSE,4012.199951171875,3992.199951171875,-20.0
2025-11-01 01:00:00+07:00,SELL,,4009.300048828125,
2025-11-01 02:00:00+07:00,CLOSE,4012.89990234375,4009.300048828125,-3.599853515625
2025-11-01 02:00:00+07:00,SELL,,4011.89990234375,
2025-11-01 03:00:00+07:00,CLOSE,3996.5,4011.89990234375,15.39990234375
2025-11-01 03:00:00+07:00,SELL,,4012.699951171875,
2025-11-01 03:00:00+07:00,CLOSE,3996.5,4012.699951171875,16.199951171875
2025-11-03 21:00:00+07:00,SELL,,4028.0,
2025-11-03 22:00:00+07:00,CLOSE,4019.300048828125,4028.0,8.699951171875
2025-11-03 22:00:00+07:00,SELL,,4035.0,
2025-11-03 23:00:00+07:00,CLOSE,4019.800048828125,4035.0,15.199951171875
2025-11-03 23:00:00+07:00,SELL,,4019.199951171875,
2025-11-04 00:00:00+07:00,CLOSE,4018.0,4019.199951171875,1.199951171875
2025-11-04 00:00:00+07:00,SELL,,4019.89990234375,
2025-11-04 01:00:00+07:00,CLOSE,4018.199951171875,4019.89990234375,1.699951171875
2025-11-04 01:00:00+07:00,SELL,,4017.89990234375,
2025-11-04 02:00:00+07:00,CLOSE,4016.300048828125,4017.89990234375,1.599853515625
2025-11-04 02:00:00+07:00,SELL,,4018.39990234375,
2025-11-04 03:00:00+07:00,CLOSE,4022.699951171875,4018.39990234375,-4.300048828125
2025-11-04 03:00:00+07:00,SELL,,4016.60009765625,
2025-11-04 04:00:00+07:00,CLOSE,4013.699951171875,4016.60009765625,2.900146484375
2025-11-04 04:00:00+07:00,SELL,,4022.5,
2025-11-04 06:00:00+07:00,CLOSE,3992.5,4022.5,30.0
2025-11-04 06:00:00+07:00,SELL,,4013.699951171875,
2025-11-04 07:00:00+07:00,CLOSE,3996.10009765625,4013.699951171875,17.599853515625
2025-11-04 07:00:00+07:00,SELL,,4008.39990234375,
2025-11-04 08:00:00+07:00,CLOSE,3996.39990234375,4008.39990234375,12.0
2025-11-04 08:00:00+07:00,SELL,,3996.300048828125,
2025-11-04 09:00:00+07:00,CLOSE,3996.39990234375,3996.300048828125,-0.099853515625
2025-11-04 09:00:00+07:00,SELL,,3996.39990234375,
2025-11-04 10:00:00+07:00,CLOSE,4003.699951171875,3996.39990234375,-7.300048828125
2025-11-04 10:00:00+07:00,SELL,,3996.5,
2025-11-04 11:00:00+07:00,CLOSE,3995.300048828125,3996.5,1.199951171875
2025-11-04 11:00:00+07:00,SELL,,4003.800048828125,
2025-11-04 12:00:00+07:00,CLOSE,3982.39990234375,4003.800048828125,21.400146484375
2025-11-04 12:00:00+07:00,SELL,,3994.60009765625,
2025-11-04 13:00:00+07:00,CLOSE,3993.39990234375,3994.60009765625,1.2001953125
2025-11-04 13:00:00+07:00,SELL,,3982.10009765625,
2025-11-04 14:00:00+07:00,CLOSE,4002.10009765625,3982.10009765625,-20.0
2025-11-04 14:00:00+07:00,SELL,,3993.5,
2025-11-04 15:00:00+07:00,CLOSE,4006.800048828125,3993.5,-13.300048828125
2025-11-04 15:00:00+07:00,SELL,,4004.300048828125,
2025-11-04 16:00:00+07:00,CLOSE,4001.10009765625,4004.300048828125,3.199951171875
2025-11-04 16:00:00+07:00,SELL,,4006.5,
2025-11-04 17:00:00+07:00,CLOSE,4004.0,4006.5,2.5
2025-11-04 17:00:00+07:00,SELL,,4000.89990234375,
2025-11-04 18:00:00+07:00,CLOSE,4005.699951171875,4000.89990234375,-4.800048828125
2025-11-04 18:00:00+07:00,SELL,,4004.10009765625,
2025-11-04 19:00:00+07:00,CLOSE,3994.699951171875,4004.10009765625,9.400146484375
2025-11-04 19:00:00+07:00,SELL,,4005.800048828125,
2025-11-04 20:00:00+07:00,CLOSE,3985.699951171875,4005.800048828125,20.10009765625
2025-11-04 20:00:00+07:00,SELL,,3994.5,
2025-11-04 21:00:00+07:00,CLOSE,3964.5,3994.5,30.0
2025-11-04 21:00:00+07:00,SELL,,3985.5,
2025-11-04 22:00:00+07:00,CLOSE,3955.5,3985.5,30.0
2025-11-04 22:00:00+07:00,SELL,,3966.39990234375,
2025-11-04 23:00:00+07:00,CLOSE,3979.39990234375,3966.39990234375,-13.0
2025-11-04 23:00:00+07:00,SELL,,3966.5,
2025-11-05 00:00:00+07:00,CLOSE,3965.300048828125,3966.5,1.199951171875
2025-11-05 00:00:00+07:00,SELL,,3979.39990234375,
2025-11-05 01:00:00+07:00,CLOSE,3949.39990234375,3979.39990234375,30.0
2025-11-05 01:00:00+07:00,SELL,,3965.10009765625,
2025-11-05 02:00:00+07:00,CLOSE,3947.199951171875,3965.10009765625,17.900146484375
2025-11-05 02:00:00+07:00,SELL,,3947.5,
2025-11-05 03:00:00+07:00,CLOSE,3948.699951171875,3947.5,-1.199951171875
2025-11-05 03:00:00+07:00,SELL,,3947.10009765625,
2025-11-05 04:00:00+07:00,CLOSE,3941.300048828125,3947.10009765625,5.800048828125
2025-11-05 04:00:00+07:00,SELL,,3948.800048828125,
2025-11-05 06:00:00+07:00,CLOSE,3942.5,3948.800048828125,6.300048828125
2025-11-05 06:00:00+07:00,SELL,,3939.5,
2025-11-05 07:00:00+07:00,CLOSE,3948.0,3939.5,-8.5
2025-11-05 07:00:00+07:00,SELL,,3942.39990234375,
2025-11-05 08:00:00+07:00,CLOSE,3945.300048828125,3942.39990234375,-2.900146484375
2025-11-05 08:00:00+07:00,SELL,,3948.39990234375,
2025-11-05 09:00:00+07:00,CLOSE,3957.60009765625,3948.39990234375,-9.2001953125
2025-11-05 09:00:00+07:00,SELL,,3945.300048828125,
2025-11-05 10:00:00+07:00,CLOSE,3965.300048828125,3945.300048828125,-20.0
2025-11-05 10:00:00+07:00,SELL,,3957.10009765625,
2025-11-05 11:00:00+07:00,CLOSE,3977.10009765625,3957.10009765625,-20.0
2025-11-05 11:00:00+07:00,SELL,,3969.199951171875,
2025-11-05 12:00:00+07:00,CLOSE,3973.199951171875,3969.199951171875,-4.0
2025-11-05 12:00:00+07:00,SELL,,3978.800048828125,
2025-11-05 13:00:00+07:00,CLOSE,3975.0,3978.800048828125,3.800048828125
2025-11-05 13:00:00+07:00,SELL,,3973.60009765625,
2025-11-05 14:00:00+07:00,CLOSE,3982.199951171875,3973.60009765625,-8.599853515625
2025-11-05 14:00:00+07:00,SELL,,3975.10009765625,
2025-11-05 15:00:00+07:00,CLOSE,3995.10009765625,3975.10009765625,-20.0
2025-11-05 15:00:00+07:00,SELL,,3982.199951171875,
2025-11-05 16:00:00+07:00,CLOSE,3981.89990234375,3982.199951171875,0.300048828125
2025-11-05 16:00:00+07:00,SELL,,3989.800048828125,
2025-11-05 17:00:00+07:00,CLOSE,3973.5,3989.800048828125,16.300048828125
2025-11-05 17:00:00+07:00,SELL,,3981.800048828125,
2025-11-05 18:00:00+07:00,CLOSE,3975.5,3981.800048828125,6.300048828125
2025-11-05 18:00:00+07:00,SELL,,3973.5,
2025-11-05 19:00:00+07:00,CLOSE,3979.300048828125,3973.5,-5.800048828125
2025-11-05 19:00:00+07:00,SELL,,3975.5,
2025-11-05 20:00:00+07:00,CLOSE,3985.89990234375,3975.5,-10.39990234375
2025-11-05 20:00:00+07:00,SELL,,3979.300048828125,
2025-11-05 21:00:00+07:00,CLOSE,3983.0,3979.300048828125,-3.699951171875
2025-11-05 21:00:00+07:00,SELL,,3985.60009765625,
2025-11-05 22:00:00+07:00,CLOSE,3987.89990234375,3985.60009765625,-2.2998046875
2025-11-05 22:00:00+07:00,SELL,,3982.5,
2025-11-05 23:00:00+07:00,CLOSE,3996.800048828125,3982.5,-14.300048828125
2025-11-05 23:00:00+07:00,SELL,,3988.5,
2025-11-06 00:00:00+07:00,CLOSE,3991.300048828125,3988.5,-2.800048828125
2025-11-06 00:00:00+07:00,SELL,,3996.800048828125,
2025-11-06 01:00:00+07:00,CLOSE,3992.10009765625,3996.800048828125,4.699951171875
2025-11-06 01:00:00+07:00,SELL,,3991.699951171875,
2025-11-06 02:00:00+07:00,CLOSE,3997.89990234375,3991.699951171875,-6.199951171875
2025-11-06 02:00:00+07:00,SELL,,3992.199951171875,
2025-11-06 03:00:00+07:00,CLOSE,3994.800048828125,3992.199951171875,-2.60009765625
2025-11-06 03:00:00+07:00,SELL,,3997.800048828125,
